Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS,Motion_Level,sequence
brain_AXT1PRE_200_6002395,8,49,49,34,31,42,4,t1
brain_AXT1PRE_200_6002395,9,49,49,35,33,43,4,t1
brain_AXT1PRE_200_6002388,0,47,47,31,29,35,4,t1
brain_AXT1PRE_200_6002388,1,46,47,31,29,35,4,t1
brain_AXT1PRE_200_6002388,2,47,48,34,31,38,4,t1
brain_AXT1PRE_200_6002388,3,46,46,29,28,35,4,t1
brain_AXT1PRE_200_6002388,4,47,48,31,27,37,4,t1
brain_AXT1PRE_200_6002388,5,47,48,33,30,40,4,t1
brain_AXT1PRE_200_6002388,6,49,49,36,33,43,4,t1
brain_AXT1PRE_200_6002388,7,48,48,34,33,42,4,t1
brain_AXT1PRE_200_6002388,8,49,49,34,27,42,4,t1
brain_AXT1PRE_200_6002388,9,48,48,31,28,41,4,t1
brain_AXT1PRE_200_6002378,0,45,46,29,28,34,4,t1
brain_AXT1PRE_200_6002378,1,45,46,29,27,33,4,t1
brain_AXT1PRE_200_6002378,2,48,48,32,29,37,4,t1
brain_AXT1PRE_200_6002378,3,46,47,30,26,36,4,t1
brain_AXT1PRE_200_6002378,4,47,48,32,26,40,4,t1
brain_AXT1PRE_200_6002378,5,48,49,35,31,42,4,t1
brain_AXT1PRE_200_6002378,6,48,48,33,33,41,4,t1
brain_AXT1PRE_200_6002378,7,49,49,34,31,42,4,t1
brain_AXT1PRE_200_6002378,8,48,48,32,32,41,4,t1
brain_AXT1PRE_200_6002378,9,48,48,33,31,42,4,t1
brain_AXT1PRE_200_6002363,0,47,47,31,28,35,4,t1
brain_AXT1PRE_200_6002363,1,46,47,30,29,35,4,t1
brain_AXT1PRE_200_6002363,2,46,47,31,27,35,4,t1
brain_AXT1PRE_200_6002363,3,47,48,32,27,38,4,t1
brain_AXT1PRE_200_6002363,4,46,48,31,25,39,4,t1
brain_AXT1PRE_200_6002363,5,47,48,31,27,38,4,t1
brain_AXT1PRE_200_6002363,6,47,48,32,25,40,4,t1
brain_AXT1PRE_200_6002363,7,48,48,34,30,42,4,t1
brain_AXT1PRE_200_6002363,8,48,48,33,32,41,4,t1
brain_AXT1PRE_200_6002363,9,48,48,32,31,41,4,t1
brain_AXT1PRE_200_6002293,0,47,48,33,30,36,4,t1
brain_AXT1PRE_200_6002293,1,47,47,29,28,33,4,t1
brain_AXT1PRE_200_6002293,2,48,48,36,30,41,4,t1
brain_AXT1PRE_200_6002293,3,45,46,28,27,31,4,t1
brain_AXT1PRE_200_6002293,4,46,47,30,28,34,4,t1
brain_AXT1PRE_200_6002293,5,48,48,35,31,40,4,t1
brain_AXT1PRE_200_6002293,6,48,48,33,29,40,4,t1
brain_AXT1PRE_200_6002293,7,49,49,35,32,42,4,t1
brain_AXT1PRE_200_6002293,8,48,48,33,32,41,4,t1
brain_AXT1PRE_200_6002293,9,48,48,32,31,42,4,t1
brain_AXT1PRE_200_6002226,0,44,45,27,26,30,4,t1
brain_AXT1PRE_200_6002226,1,44,46,28,26,31,4,t1
brain_AXT1PRE_200_6002226,2,46,47,32,28,35,4,t1
brain_AXT1PRE_200_6002226,3,47,48,33,30,39,4,t1
brain_AXT1PRE_200_6002226,4,46,48,32,28,37,4,t1
brain_AXT1PRE_200_6002226,5,48,49,36,33,41,4,t1
brain_AXT1PRE_200_6002226,6,48,48,32,31,39,4,t1
brain_AXT1PRE_200_6002226,7,48,48,33,24,41,4,t1
brain_AXT1PRE_200_6002226,8,48,48,34,32,42,4,t1
brain_AXT1PRE_200_6002226,9,49,49,34,32,42,4,t1
brain_AXT1PRE_200_6002276,0,48,48,31,31,38,4,t1
brain_AXT1PRE_200_6002276,1,44,45,26,26,32,4,t1
brain_AXT1PRE_200_6002276,2,48,48,33,32,39,4,t1
brain_AXT1PRE_200_6002276,3,46,47,29,29,35,4,t1
brain_AXT1PRE_200_6002276,4,47,48,32,29,39,4,t1
brain_AXT1PRE_200_6002276,5,46,47,29,29,37,4,t1
brain_AXT1PRE_200_6002276,6,45,46,26,29,36,4,t1
brain_AXT1PRE_200_6002276,7,47,48,32,30,42,4,t1
brain_AXT1PRE_200_6002276,8,48,49,34,31,43,4,t1
brain_AXT1PRE_200_6002276,9,48,48,33,32,43,4,t1
brain_AXT1PRE_200_6002207,0,48,48,34,32,39,4,t1
brain_AXT1PRE_200_6002207,1,47,47,31,30,37,4,t1
brain_AXT1PRE_200_6002207,2,48,48,33,27,38,4,t1
brain_AXT1PRE_200_6002207,3,47,47,32,28,37,4,t1
brain_AXT1PRE_200_6002207,4,46,47,30,25,34,4,t1
brain_AXT1PRE_200_6002207,5,47,48,30,30,35,4,t1
brain_AXT1PRE_200_6002207,6,47,48,34,30,40,4,t1
brain_AXT1PRE_200_6002207,7,48,48,34,27,42,4,t1
brain_AXT1PRE_200_6002207,8,48,48,33,28,41,4,t1
brain_AXT1PRE_200_6002207,9,47,48,29,29,39,4,t1
brain_AXT1PRE_200_6002186,0,47,47,32,31,37,4,t1
brain_AXT1PRE_200_6002186,1,48,48,33,29,39,4,t1
brain_AXT1PRE_200_6002186,2,48,48,32,32,38,4,t1
brain_AXT1PRE_200_6002186,3,47,48,32,31,38,4,t1
brain_AXT1PRE_200_6002186,4,45,47,29,29,35,4,t1
brain_AXT1PRE_200_6002186,5,47,48,32,28,40,4,t1
brain_AXT1PRE_200_6002186,6,48,48,31,31,40,4,t1
brain_AXT1PRE_200_6002186,7,49,49,35,32,43,4,t1
brain_AXT1PRE_200_6002186,8,49,48,32,33,42,4,t1
brain_AXT1PRE_200_6002186,9,48,48,31,32,42,4,t1
brain_AXT1PRE_200_6002199,0,46,47,30,29,35,4,t1
brain_AXT1PRE_200_6002199,1,45,47,30,27,36,4,t1
brain_AXT1PRE_200_6002199,2,47,47,31,27,38,4,t1
brain_AXT1PRE_200_6002199,3,48,48,32,28,39,4,t1
brain_AXT1PRE_200_6002199,4,48,48,34,30,41,4,t1
brain_AXT1PRE_200_6002199,5,49,49,36,33,43,4,t1
brain_AXT1PRE_200_6002199,6,49,49,35,34,43,4,t1
brain_AXT1PRE_200_6002199,7,48,48,31,31,40,4,t1
brain_AXT1PRE_200_6002199,8,47,48,30,31,40,4,t1
brain_AXT1PRE_200_6002199,9,48,48,30,30,41,4,t1
brain_AXT1PRE_200_6002204,0,46,48,33,30,38,4,t1
brain_AXT1PRE_200_6002204,1,46,47,30,30,36,4,t1
brain_AXT1PRE_200_6002204,2,46,47,30,28,37,4,t1
brain_AXT1PRE_200_6002204,3,48,48,34,32,40,4,t1
brain_AXT1PRE_200_6002204,4,46,47,31,30,38,4,t1
brain_AXT1PRE_200_6002204,5,48,48,31,28,40,4,t1
brain_AXT1PRE_200_6002204,6,46,47,29,29,38,4,t1
brain_AXT1PRE_200_6002204,7,47,48,29,28,39,4,t1
brain_AXT1PRE_200_6002204,8,49,48,31,32,42,4,t1
brain_AXT1PRE_200_6002204,9,48,48,31,31,42,4,t1
brain_AXT1PRE_200_6002147,0,46,46,30,26,34,4,t1
brain_AXT1PRE_200_6002147,1,46,47,31,30,35,4,t1
brain_AXT1PRE_200_6002147,2,47,47,31,30,34,4,t1
brain_AXT1PRE_200_6002147,3,46,47,30,30,34,4,t1
brain_AXT1PRE_200_6002147,4,47,48,32,30,37,4,t1
brain_AXT1PRE_200_6002147,5,48,48,33,31,39,4,t1
brain_AXT1PRE_200_6002147,6,47,48,31,30,39,4,t1
brain_AXT1PRE_200_6002147,7,48,48,31,27,40,4,t1
brain_AXT1PRE_200_6002147,8,48,48,32,28,41,4,t1
brain_AXT1PRE_200_6002147,9,49,48,31,35,41,4,t1
brain_AXT1PRE_200_6002131,0,48,48,34,29,42,4,t1
brain_AXT1PRE_200_6002131,1,48,48,34,33,42,4,t1
brain_AXT1PRE_200_6002131,2,48,48,31,29,40,4,t1
brain_AXT1PRE_200_6002131,3,48,48,32,31,41,4,t1
brain_AXT1PRE_200_6002131,4,48,48,32,31,41,4,t1
brain_AXT1PRE_200_6002131,5,48,48,29,26,41,4,t1
brain_AXT1PRE_200_6002131,6,48,48,28,28,40,4,t1
brain_AXT1PRE_200_6002131,7,49,48,30,30,41,4,t1
brain_AXT1PRE_200_6002131,8,48,47,22,26,39,4,t1
brain_AXT1PRE_200_6002131,9,47,47,19,27,38,4,t1
brain_AXT1PRE_200_6002082,0,46,46,28,30,34,4,t1
brain_AXT1PRE_200_6002082,1,45,46,29,28,35,4,t1
brain_AXT1PRE_200_6002082,2,45,46,28,29,36,4,t1
brain_AXT1PRE_200_6002082,3,46,47,32,32,38,4,t1
brain_AXT1PRE_200_6002082,4,47,48,34,31,40,4,t1
brain_AXT1PRE_200_6002082,5,46,47,28,25,37,4,t1
brain_AXT1PRE_200_6002082,6,48,48,35,27,42,4,t1
brain_AXT1PRE_200_6002082,7,46,47,29,28,39,4,t1
brain_AXT1PRE_200_6002082,8,48,48,31,23,41,4,t1
brain_AXT1PRE_200_6002082,9,48,48,30,32,41,4,t1
brain_AXT1PRE_200_6002076,0,47,48,34,29,40,4,t1
brain_AXT1PRE_200_6002076,1,47,47,33,27,39,4,t1
brain_AXT1PRE_200_6002076,2,48,48,35,26,40,4,t1
brain_AXT1PRE_200_6002076,3,47,48,34,30,40,4,t1
brain_AXT1PRE_200_6002076,4,47,48,33,30,39,4,t1
brain_AXT1PRE_200_6002076,5,48,48,32,27,40,4,t1
brain_AXT1PRE_200_6002076,6,48,48,33,30,41,4,t1
brain_AXT1PRE_200_6002076,7,49,49,34,33,42,4,t1
brain_AXT1PRE_200_6002076,8,48,48,31,32,41,4,t1
brain_AXT1PRE_200_6002076,9,48,48,29,31,39,4,t1
brain_AXT1PRE_200_6002064,0,48,48,35,31,41,4,t1
brain_AXT1PRE_200_6002064,1,46,47,29,29,36,4,t1
brain_AXT1PRE_200_6002064,2,46,47,30,27,38,4,t1
brain_AXT1PRE_200_6002064,3,46,47,28,31,35,4,t1
brain_AXT1PRE_200_6002064,4,47,47,29,24,37,4,t1
brain_AXT1PRE_200_6002064,5,45,47,26,28,36,4,t1
brain_AXT1PRE_200_6002064,6,49,49,34,33,43,4,t1
brain_AXT1PRE_200_6002064,7,48,48,31,29,41,4,t1
brain_AXT1PRE_200_6002064,8,47,48,29,30,40,4,t1
brain_AXT1PRE_200_6002064,9,49,49,35,32,44,4,t1
brain_AXT1_201_6002836,0,36,41,21,20,27,5,t1
brain_AXT1_201_6002836,1,42,43,24,23,33,5,t1
brain_AXT1_201_6002836,2,39,42,21,21,28,5,t1
brain_AXT1_201_6002836,3,44,46,26,24,36,5,t1
brain_AXT1_201_6002836,4,42,45,25,25,34,5,t1
brain_AXT1_201_6002836,5,41,44,23,24,32,5,t1
brain_AXT1_201_6002836,6,42,45,23,23,33,5,t1
brain_AXT1_201_6002836,7,46,47,28,21,40,5,t1
brain_AXT1_201_6002836,8,46,47,27,27,39,5,t1
brain_AXT1_201_6002836,9,45,46,24,25,38,5,t1
brain_AXT1_201_6002779,0,41,43,23,23,30,5,t1
brain_AXT1_201_6002779,1,43,45,26,24,33,5,t1
brain_AXT1_201_6002779,2,43,44,25,23,32,5,t1
brain_AXT1_201_6002779,3,40,44,24,22,30,5,t1
brain_AXT1_201_6002779,4,45,47,28,23,35,5,t1
brain_AXT1_201_6002779,5,41,45,25,22,35,5,t1
brain_AXT1_201_6002779,6,45,47,28,25,38,5,t1
brain_AXT1_201_6002779,7,45,46,26,25,38,5,t1
brain_AXT1_201_6002779,8,46,47,26,27,38,5,t1
brain_AXT1_201_6002779,9,45,46,26,27,39,5,t1
brain_AXT1_201_6002717,0,41,44,23,24,30,5,t1
brain_AXT1_201_6002717,1,41,43,23,24,31,5,t1
brain_AXT1_201_6002717,2,40,43,21,18,32,5,t1
brain_AXT1_201_6002717,3,40,42,19,17,31,5,t1
brain_AXT1_201_6002717,4,44,45,22,25,35,5,t1
brain_AXT1_201_6002717,5,44,46,23,22,37,5,t1
brain_AXT1_201_6002717,6,44,46,23,25,38,5,t1
brain_AXT1_201_6002717,7,46,47,24,21,39,5,t1
brain_AXT1_201_6002717,8,44,45,21,23,39,5,t1
brain_AXT1_201_6002717,9,44,44,18,23,37,5,t1
brain_AXT1PRE_210_6001891,0,44,45,28,28,34,5,t1
brain_AXT1PRE_210_6001891,1,44,45,28,29,33,5,t1
brain_AXT1PRE_210_6001891,2,44,46,29,27,35,5,t1
brain_AXT1PRE_210_6001891,3,45,47,30,27,36,5,t1
brain_AXT1PRE_210_6001891,4,48,48,32,27,40,5,t1
brain_AXT1PRE_210_6001891,5,46,47,29,31,38,5,t1
brain_AXT1PRE_210_6001891,6,47,47,28,27,37,5,t1
brain_AXT1PRE_210_6001891,7,47,47,29,26,39,5,t1
brain_AXT1PRE_210_6001891,8,48,48,28,28,39,5,t1
brain_AXT1PRE_210_6001891,9,47,47,26,30,38,5,t1
brain_AXT1PRE_210_6001848,0,42,44,25,24,28,5,t1
brain_AXT1PRE_210_6001848,1,43,45,26,26,30,5,t1
brain_AXT1PRE_210_6001848,2,44,45,26,23,30,5,t1
brain_AXT1PRE_210_6001848,3,46,47,29,23,35,5,t1
brain_AXT1PRE_210_6001848,4,44,46,27,24,32,5,t1
brain_AXT1PRE_210_6001848,5,46,47,30,25,37,5,t1
brain_AXT1PRE_210_6001848,6,46,47,28,26,38,5,t1
brain_AXT1PRE_210_6001848,7,48,48,31,27,41,5,t1
brain_AXT1PRE_210_6001848,8,48,48,32,26,42,5,t1
brain_AXT1PRE_210_6001848,9,47,47,25,29,38,5,t1
brain_AXT1PRE_210_6001844,0,47,47,31,27,35,5,t1
brain_AXT1PRE_210_6001844,1,46,46,29,25,32,5,t1
brain_AXT1PRE_210_6001844,2,47,47,31,28,35,5,t1
brain_AXT1PRE_210_6001844,3,47,47,30,27,34,5,t1
brain_AXT1PRE_210_6001844,4,45,46,27,28,32,5,t1
brain_AXT1PRE_210_6001844,5,48,48,31,32,37,5,t1
brain_AXT1PRE_210_6001844,6,47,48,31,29,38,5,t1
brain_AXT1PRE_210_6001844,7,48,48,31,28,39,5,t1
brain_AXT1PRE_210_6001844,8,48,48,30,30,40,5,t1
brain_AXT1PRE_210_6001844,9,48,48,30,32,40,5,t1
brain_AXT1PRE_210_6001827,0,44,46,27,27,33,5,t1
brain_AXT1PRE_210_6001827,1,46,47,29,24,36,5,t1
brain_AXT1PRE_210_6001827,2,46,46,28,25,35,5,t1
brain_AXT1PRE_210_6001827,3,46,47,29,28,37,5,t1
brain_AXT1PRE_210_6001827,4,46,47,28,30,36,5,t1
brain_AXT1PRE_210_6001827,5,47,48,30,28,39,5,t1
brain_AXT1PRE_210_6001827,6,48,48,30,33,39,5,t1
brain_AXT1PRE_210_6001827,7,47,47,29,29,39,5,t1
brain_AXT1PRE_210_6001827,8,47,48,30,28,40,5,t1
brain_AXT1PRE_210_6001827,9,47,47,28,32,39,5,t1
brain_AXT1PRE_210_6001710,0,42,44,26,27,33,5,t1
brain_AXT1PRE_210_6001710,1,44,46,29,28,36,5,t1
brain_AXT1PRE_210_6001710,2,44,46,30,27,36,5,t1
brain_AXT1PRE_210_6001710,3,44,46,29,29,36,5,t1
brain_AXT1PRE_210_6001710,4,41,44,26,26,34,5,t1
brain_AXT1PRE_210_6001710,5,44,45,28,23,37,5,t1
brain_AXT1PRE_210_6001710,6,46,47,30,21,39,5,t1
brain_AXT1PRE_210_6001710,7,47,48,31,19,40,5,t1
brain_AXT1PRE_210_6001710,8,48,48,32,28,41,5,t1
brain_AXT1PRE_210_6001710,9,47,47,29,27,39,5,t1
brain_AXT1PRE_210_6001684,0,47,47,31,27,35,5,t1
brain_AXT1PRE_210_6001684,1,44,46,26,23,30,5,t1
brain_AXT1PRE_210_6001684,2,46,47,30,28,34,5,t1
brain_AXT1PRE_210_6001684,3,45,47,29,27,33,5,t1
brain_AXT1PRE_210_6001684,4,47,48,31,26,38,5,t1
brain_AXT1PRE_210_6001684,5,47,48,30,27,39,5,t1
brain_AXT1PRE_210_6001684,6,47,48,30,30,39,5,t1
brain_AXT1PRE_210_6001684,7,48,48,32,27,41,5,t1
brain_AXT1PRE_210_6001684,8,47,47,28,25,39,5,t1
brain_AXT1PRE_210_6001684,9,44,45,24,21,37,5,t1
brain_AXT1PRE_210_6001656,0,47,47,31,32,36,5,t1
brain_AXT1PRE_210_6001656,1,47,47,31,33,36,5,t1
brain_AXT1PRE_210_6001656,2,47,47,31,33,37,5,t1
brain_AXT1PRE_210_6001656,3,44,46,29,26,35,5,t1
brain_AXT1PRE_210_6001656,4,47,48,32,32,38,5,t1
brain_AXT1PRE_210_6001656,5,48,48,32,21,40,5,t1
brain_AXT1PRE_210_6001656,6,48,49,35,34,41,5,t1
brain_AXT1PRE_210_6001656,7,48,48,34,28,40,5,t1
brain_AXT1PRE_210_6001656,8,48,48,34,34,41,5,t1
brain_AXT1PRE_210_6001656,9,49,48,33,34,42,5,t1
brain_AXT1PRE_209_6001470,0,46,46,28,28,33,5,t1
brain_AXT1PRE_209_6001470,1,46,46,28,28,32,5,t1
brain_AXT1PRE_209_6001470,2,46,46,29,28,33,5,t1
brain_AXT1PRE_209_6001470,3,43,45,28,27,32,5,t1
brain_AXT1PRE_209_6001470,4,47,48,32,30,37,5,t1
brain_AXT1PRE_209_6001470,5,46,47,29,25,34,5,t1
brain_AXT1PRE_209_6001470,6,47,48,33,27,39,5,t1
brain_AXT1PRE_209_6001470,7,48,48,32,33,39,5,t1
brain_AXT1PRE_209_6001470,8,48,48,33,33,41,5,t1
brain_AXT1PRE_209_6001470,9,48,48,32,34,41,5,t1
brain_AXT1PRE_209_6001324,0,46,47,29,28,34,5,t1
brain_AXT1PRE_209_6001324,1,47,47,31,29,37,5,t1
brain_AXT1PRE_209_6001324,2,45,46,28,26,35,5,t1
brain_AXT1PRE_209_6001324,3,47,48,32,31,39,5,t1
brain_AXT1PRE_209_6001324,4,46,47,28,29,36,5,t1
brain_AXT1PRE_209_6001324,5,48,48,32,27,40,5,t1
brain_AXT1PRE_209_6001324,6,48,48,31,26,40,5,t1
brain_AXT1PRE_209_6001324,7,48,48,30,27,40,5,t1
brain_AXT1PRE_209_6001324,8,47,48,29,28,39,5,t1
brain_AXT1PRE_209_6001324,9,48,48,29,26,40,5,t1
brain_AXT1PRE_209_6001285,0,45,45,29,29,32,5,t1
brain_AXT1PRE_209_6001285,1,46,46,31,30,35,5,t1
brain_AXT1PRE_209_6001285,2,48,47,32,30,37,5,t1
brain_AXT1PRE_209_6001285,3,48,48,32,30,37,5,t1
brain_AXT1PRE_209_6001285,4,46,47,31,29,36,5,t1
brain_AXT1PRE_209_6001285,5,47,47,30,27,37,5,t1
brain_AXT1PRE_209_6001285,6,48,48,33,33,40,5,t1
brain_AXT1PRE_209_6001285,7,48,49,34,32,42,5,t1
brain_AXT1PRE_209_6001285,8,48,48,31,31,40,5,t1
brain_AXT1PRE_209_6001285,9,48,48,32,33,41,5,t1
brain_AXT1PRE_209_6001235,0,46,47,28,27,33,5,t1
brain_AXT1PRE_209_6001235,1,46,47,28,27,33,5,t1
brain_AXT1PRE_209_6001235,2,47,48,32,29,37,5,t1
brain_AXT1PRE_209_6001235,3,44,46,26,26,33,5,t1
brain_AXT1PRE_209_6001235,4,45,47,27,28,34,5,t1
brain_AXT1PRE_209_6001235,5,46,47,28,26,37,5,t1
brain_AXT1PRE_209_6001235,6,47,48,30,30,40,5,t1
brain_AXT1PRE_209_6001235,7,46,47,28,26,39,5,t1
brain_AXT1PRE_209_6001235,8,47,48,30,28,40,5,t1
brain_AXT1PRE_209_6001235,9,47,47,27,29,39,5,t1
brain_AXT1PRE_209_6001178,0,46,46,27,28,36,5,t1
brain_AXT1PRE_209_6001178,1,47,47,30,30,38,5,t1
brain_AXT1PRE_209_6001178,2,45,46,28,28,36,5,t1
brain_AXT1PRE_209_6001178,3,45,45,26,27,35,5,t1
brain_AXT1PRE_209_6001178,4,42,44,25,26,33,5,t1
brain_AXT1PRE_209_6001178,5,47,47,27,30,35,5,t1
brain_AXT1PRE_209_6001178,6,47,47,27,30,36,5,t1
brain_AXT1PRE_209_6001178,7,45,46,27,29,36,5,t1
brain_AXT1PRE_209_6001178,8,48,48,27,30,38,5,t1
brain_AXT1PRE_209_6001178,9,48,48,27,28,38,5,t1
brain_AXT1PRE_209_6001122,0,47,48,32,29,36,5,t1
brain_AXT1PRE_209_6001122,1,44,45,27,25,32,5,t1
brain_AXT1PRE_209_6001122,2,45,47,28,21,36,5,t1
brain_AXT1PRE_209_6001122,3,46,47,28,28,36,5,t1
brain_AXT1PRE_209_6001122,4,46,47,28,21,38,5,t1
brain_AXT1PRE_209_6001122,5,47,48,29,23,39,5,t1
brain_AXT1PRE_209_6001122,6,47,48,30,29,40,5,t1
brain_AXT1PRE_209_6001122,7,48,48,29,27,40,5,t1
brain_AXT1PRE_209_6001122,8,47,48,28,29,39,5,t1
brain_AXT1PRE_209_6001122,9,48,48,25,25,39,5,t1
brain_AXT1PRE_203_6000860,0,45,46,28,24,35,5,t1
brain_AXT1PRE_203_6000860,1,44,46,26,22,33,5,t1
brain_AXT1PRE_203_6000860,2,42,45,24,15,31,5,t1
brain_AXT1PRE_203_6000860,3,44,46,26,18,35,5,t1
brain_AXT1PRE_203_6000860,4,45,46,26,20,36,5,t1
brain_AXT1PRE_203_6000860,5,46,47,29,24,38,5,t1
brain_AXT1PRE_203_6000860,6,45,46,26,23,36,5,t1
brain_AXT1PRE_203_6000860,7,45,46,24,26,37,5,t1
brain_AXT1PRE_203_6000860,8,47,47,28,27,40,5,t1
brain_AXT1PRE_203_6000860,9,47,47,25,24,39,5,t1
brain_AXT1PRE_203_6000862,0,46,46,28,28,35,5,t1
brain_AXT1PRE_203_6000862,1,45,46,28,22,36,5,t1
brain_AXT1PRE_203_6000862,2,44,46,27,22,34,5,t1
brain_AXT1PRE_203_6000862,3,44,46,27,27,34,5,t1
brain_AXT1PRE_203_6000862,4,47,47,30,25,38,5,t1
brain_AXT1PRE_203_6000862,5,48,48,32,33,42,5,t1
brain_AXT1PRE_203_6000862,6,47,47,28,26,39,5,t1
brain_AXT1PRE_203_6000862,7,48,48,32,32,42,5,t1
brain_AXT1PRE_203_6000862,8,47,47,26,26,38,5,t1
brain_AXT1PRE_203_6000862,9,47,47,28,24,40,5,t1
brain_AXT1PRE_203_6000873,0,43,45,25,22,30,5,t1
brain_AXT1PRE_203_6000873,1,44,46,27,24,33,5,t1
brain_AXT1PRE_203_6000873,2,44,46,26,23,32,5,t1
brain_AXT1PRE_203_6000873,3,39,44,23,23,29,5,t1
brain_AXT1PRE_203_6000873,4,44,46,26,26,33,5,t1
brain_AXT1PRE_203_6000873,5,44,46,26,24,34,5,t1
brain_AXT1PRE_203_6000873,6,45,47,28,27,37,5,t1
brain_AXT1PRE_203_6000873,7,46,48,29,28,39,5,t1
brain_AXT1PRE_203_6000873,8,47,48,28,29,40,5,t1
brain_AXT1PRE_203_6000873,9,47,47,27,29,39,5,t1
brain_AXT1PRE_203_6000837,0,45,46,26,24,34,5,t1
brain_AXT1PRE_203_6000837,1,44,46,26,26,34,5,t1
brain_AXT1PRE_203_6000837,2,41,44,24,24,31,5,t1
brain_AXT1PRE_203_6000837,3,44,46,26,25,33,5,t1
brain_AXT1PRE_203_6000837,4,44,45,24,26,32,5,t1
brain_AXT1PRE_203_6000837,5,46,47,28,27,37,5,t1
brain_AXT1PRE_203_6000837,6,47,47,27,23,38,5,t1
brain_AXT1PRE_203_6000837,7,46,47,28,28,38,5,t1
brain_AXT1PRE_203_6000837,8,48,48,29,26,40,5,t1
brain_AXT1PRE_203_6000837,9,47,47,28,30,40,5,t1
brain_AXT1PRE_203_6000833,0,46,47,29,25,36,5,t1
brain_AXT1PRE_203_6000833,1,43,45,25,18,33,5,t1
brain_AXT1PRE_203_6000833,2,46,46,27,24,35,5,t1
brain_AXT1PRE_203_6000833,3,45,47,27,25,34,5,t1
brain_AXT1PRE_203_6000833,4,47,48,29,29,37,5,t1
brain_AXT1PRE_203_6000833,5,47,47,29,29,39,5,t1
brain_AXT1PRE_203_6000833,6,47,48,31,30,40,5,t1
brain_AXT1PRE_203_6000833,7,47,47,28,27,39,5,t1
brain_AXT1PRE_203_6000833,8,46,47,27,28,39,5,t1
brain_AXT1PRE_203_6000833,9,47,47,27,29,40,5,t1
brain_AXT1PRE_203_6000821,0,42,44,23,23,29,5,t1
brain_AXT1PRE_203_6000821,1,45,46,26,22,34,5,t1
brain_AXT1PRE_203_6000821,2,42,44,22,20,30,5,t1
brain_AXT1PRE_203_6000821,3,42,44,22,18,30,5,t1
brain_AXT1PRE_203_6000821,4,45,47,26,18,37,5,t1
brain_AXT1PRE_203_6000821,5,42,45,23,20,34,5,t1
brain_AXT1PRE_203_6000821,6,45,47,27,24,39,5,t1
brain_AXT1PRE_203_6000821,7,47,48,28,29,41,5,t1
brain_AXT1PRE_203_6000821,8,44,45,21,28,36,5,t1
brain_AXT1PRE_203_6000821,9,46,46,20,27,37,5,t1
brain_AXT1PRE_203_6000801,0,44,46,26,26,33,5,t1
brain_AXT1PRE_203_6000801,1,45,46,27,25,35,5,t1
brain_AXT1PRE_203_6000801,2,46,47,29,28,37,5,t1
brain_AXT1PRE_203_6000801,3,46,47,27,27,36,5,t1
brain_AXT1PRE_203_6000801,4,46,47,27,24,38,5,t1
brain_AXT1PRE_203_6000801,5,46,47,28,28,38,5,t1
brain_AXT1PRE_203_6000801,6,46,46,25,23,37,5,t1
brain_AXT1PRE_203_6000801,7,47,47,26,29,39,5,t1
brain_AXT1PRE_203_6000801,8,47,48,28,27,40,5,t1
brain_AXT1PRE_203_6000801,9,46,47,24,26,38,5,t1
brain_AXT1PRE_203_6000805,0,43,44,26,21,33,5,t1
brain_AXT1PRE_203_6000805,1,45,46,29,25,35,5,t1
brain_AXT1PRE_203_6000805,2,44,46,27,27,33,5,t1
brain_AXT1PRE_203_6000805,3,45,46,27,26,34,5,t1
brain_AXT1PRE_203_6000805,4,46,47,29,28,37,5,t1
brain_AXT1PRE_203_6000805,5,46,47,29,27,39,5,t1
brain_AXT1PRE_203_6000805,6,47,47,29,26,38,5,t1
brain_AXT1PRE_203_6000805,7,47,48,29,27,39,5,t1
brain_AXT1PRE_203_6000805,8,48,48,31,27,41,5,t1
brain_AXT1PRE_203_6000805,9,47,47,26,21,38,5,t1
brain_AXT1PRE_203_6000795,0,45,46,27,20,34,5,t1
brain_AXT1PRE_203_6000795,1,44,46,26,21,35,5,t1
brain_AXT1PRE_203_6000795,2,46,47,29,23,37,5,t1
brain_AXT1PRE_203_6000795,3,45,46,27,21,35,5,t1
brain_AXT1PRE_203_6000795,4,46,46,27,22,36,5,t1
brain_AXT1PRE_203_6000795,5,44,46,25,24,36,5,t1
brain_AXT1PRE_203_6000795,6,46,47,27,24,38,5,t1
brain_AXT1PRE_203_6000795,7,47,47,28,24,39,5,t1
brain_AXT1PRE_203_6000795,8,47,47,26,28,39,5,t1
brain_AXT1PRE_203_6000795,9,47,47,24,28,39,5,t1
brain_AXT1PRE_203_6000785,0,46,46,27,27,34,5,t1
brain_AXT1PRE_203_6000785,1,46,46,28,20,37,5,t1
brain_AXT1PRE_203_6000785,2,46,46,28,24,37,5,t1
brain_AXT1PRE_203_6000785,3,46,47,30,23,38,5,t1
brain_AXT1PRE_203_6000785,4,44,46,27,23,36,5,t1
brain_AXT1PRE_203_6000785,5,46,47,28,20,39,5,t1
brain_AXT1PRE_203_6000785,6,46,47,28,26,38,5,t1
brain_AXT1PRE_203_6000785,7,46,46,25,20,37,5,t1
brain_AXT1PRE_203_6000785,8,46,47,26,24,38,5,t1
brain_AXT1PRE_203_6000785,9,46,46,23,22,38,5,t1
brain_AXT1PRE_203_6000791,0,45,46,27,23,34,5,t1
